grid_id,total_trips,sum_of_passengers,sum_of_costs,sum_of_tips,count_of_payment_by_card,count_of_payment_by_cash,sum_of_duration_in_seconds,grid_index
CO-105,7391,12284,198921.81,18311.64,4317,2987,12389484,3205
CP-105,8337,14069,224631.43,21396.3,4900,3320,14022010,3206
CQ-105,5542,9467,154966.87,11526.33,2772,2686,9489558,3207
CR-105,5347,8869,153341.58,13846.9,3066,2225,9336679,3208
CS-105,4556,7628,134022.84,8124.17,2161,2325,8047081,3209
CT-105,4207,7197,120721.5,8132.91,1959,2166,7684347,3210
CU-105,2009,3299,57463.01,2988.66,776,1203,3922638,3211
CV-105,1621,2672,53778.12,2997.23,673,918,2988749,3212
CW-105,1755,3014,55546.74,3221.38,700,1017,3285279,3213
CX-105,1873,3209,60318.04,2890.88,662,1175,3774805,3214
CY-105,1563,2597,50807.48,2095.5,487,1044,2866938,3215
CZ-105,1458,2495,46929.82,2687.48,513,924,2546444,3216
DA-105,1640,2762,53170.48,3409.6,640,973,2767368,3217
DB-105,1695,2952,58586.75,3383.01,695,968,3158995,3218
DC-105,871,1431,29359.47,1873.88,331,531,1438153,3219
DD-105,1517,2593,54595.23,3498.89,631,872,2820358,3220
DE-105,1293,2280,45813.65,3904.74,575,704,2220477,3221
DF-105,1374,2453,45998.7,3105.45,617,743,2293870,3222
DG-105,783,1319,24101.94,1078.54,202,571,1174474,3223
DH-105,1532,2536,47251.49,2485.39,502,1008,2248493,3224
DI-105,1322,2186,42067.11,2880.19,499,808,1953157,3225
DJ-105,1096,1887,29244.82,1651.74,367,717,1373312,3226
DK-105,1078,1898,25816.65,985.53,291,774,1266953,3227
DL-105,2124,3602,77770.75,6531.91,844,1135,3106811,3228
DM-105,1099,1796,28588.33,1450.33,364,727,1353553,3229
DN-105,686,1185,18549.94,815.76,249,422,883082,3230
DO-105,388,709,9817.09,425.79,118,266,457303,3231
DP-105,1334,2271,37221.5,2205.33,438,882,1916046,3232
DQ-105,1661,2790,53773.78,2732.02,561,1078,2618122,3233
DR-105,677,1195,18939.54,892.74,224,444,1216383,3234
DS-105,566,922,17683.6,749.19,227,334,879929,3235
DT-105,522,873,14078.11,691.55,146,367,782181,3236
DU-105,604,1057,16564.64,851,183,412,777749,3237
DV-105,729,1182,21833.05,1173.27,228,491,1119186,3238
DW-105,738,1205,24044.54,1479.06,292,437,1077312,3239
DX-105,446,740,12447.68,515.79,131,305,583057,3240
DY-105,233,361,6291.62,214.18,61,171,325034,3241
DZ-105,142,237,3989.46,136.2,29,111,153844,3242
EA-105,143,222,5387.11,300.92,52,91,226511,3243
EB-105,111,186,3867.76,191.54,27,81,125854,3244
EC-105,74,119,2654.86,188.58,16,53,201225,3245
ED-105,26,45,1007.12,39.82,4,20,33894,3246
EE-105,98,172,4157.95,316.35,35,61,128448,3247
EF-105,54,106,2642.87,174.05,24,30,321432,3248
EG-105,62,92,3176.02,359.84,37,25,96921,3249
EH-105,53,84,3068.31,411.91,37,15,84298,3250
EI-105,34,53,2320.65,380.17,22,12,50604,3251
EJ-105,76,126,4310.57,322.65,35,37,130361,3252
EK-105,19,27,1068.07,51.87,7,12,29664,3253
EL-105,4,4,163.2,0,0,4,4688,3254
EM-105,17,29,1303.66,179.48,14,2,34136,3255
EN-105,49,79,3701.38,595.02,33,16,139926,3256
EO-105,17,31,1358.53,152.31,12,5,33015,3257
EP-105,18,30,1460.38,179.98,13,5,28876,3258
EQ-105,21,41,1513.25,101.37,9,12,37419,3259
ER-105,21,37,1602.17,127.67,10,10,39010,3260
ES-105,22,34,1512.1,101.96,10,12,38027,3261
ET-105,18,28,1302.29,78.65,10,8,29908,3262
EU-105,16,19,1147.97,67.17,8,7,28468,3263
EV-105,9,12,505.96,23.26,2,6,15977,3264
EW-105,12,19,808.82,60.22,7,5,20040,3265
EX-105,13,16,854.96,15.06,1,12,25477,3266
EY-105,3,4,196.16,13.76,1,2,4456,3267
EZ-105,16,24,1591.52,158.6,10,5,36832,3268
FA-105,19,34,1625.96,87.68,7,12,32318,3269
FB-105,15,25,1393.25,147.92,10,5,96111,3270
FC-105,10,17,969.76,125.76,8,2,20764,3271
FD-105,7,9,451.86,45.26,3,4,10615,3272
FE-105,7,9,682.37,77.12,5,1,15294,3273
FF-105,5,5,275.25,15.25,2,3,8684,3274
FG-105,11,20,1168.05,147.71,9,2,24202,3275
FH-105,5,6,631.24,25.66,5,0,10437,3276
FI-105,4,14,503.37,64.63,3,1,8461,3277
FJ-105,4,8,521.65,32.45,3,1,9997,3278
FK-105,2,6,175.1,0,1,1,3476,3279
FL-105,6,9,682.46,45.58,4,2,15637,3280
FM-105,12,15,1768.32,172.56,9,3,35650,3281
FN-105,2,3,252.1,25,1,1,2371,3282
FO-105,8,14,1060.88,119.98,7,0,16547,3283
FP-105,18,25,2764.1,282,12,3,46025,3284
FQ-105,4,4,615.59,253.27,3,1,10517,3285
FR-105,13,17,1828.76,162.2,9,4,44270,3286
FS-105,10,14,1262.88,121.26,6,4,30935,3287
FT-105,18,38,2181.68,189.78,11,6,54839,3288
FU-105,3,8,378.44,1,1,2,11689,3289
FV-105,3,4,414.9,20,3,0,7244,3290
FW-105,1,1,110.8,0,0,1,2108,3291
FX-105,4,4,745.6,68.82,3,1,13914,3292
FY-105,4,9,454.45,30,1,3,8560,3293
FZ-105,1,1,175.8,15,1,0,2015,3294
GA-105,1,1,120.3,0,0,1,2619,3295
GB-105,7,7,1083.06,78.84,5,2,22389,3296
GC-105,2,2,367.75,26.65,2,0,5402,3297
GD-105,1,1,119.3,0,1,0,2499,3298
GE-105,3,9,558.94,31.46,2,1,13834,3299
GF-105,4,5,544.83,81.63,2,1,9281,3300
GG-105,2,2,200.6,0,1,0,5822,3301
GH-105,2,2,417.11,69.51,2,0,3824,3302
GI-105,2,2,288.6,15,1,1,7250,3303
GM-105,1,1,264.46,44.08,1,0,4861,3304
A-104,2,2,361.62,60.27,2,0,5576,3305
B-104,1,1,200.3,0,1,0,3665,3306
G-104,5,5,667.11,76.83,4,1,14690,3309
H-104,6,6,818.04,42.66,4,2,19223,3310
L-104,2,2,276.6,35,2,0,4803,3311
M-104,2,2,114.1,0,0,2,6625,3312
N-104,2,2,376.42,55.32,2,0,5378,3313
O-104,1,1,7.8,0,0,1,75,3314
T-104,2,2,236.61,120,2,0,8650,3315
W-104,1,6,133.8,0,1,0,3982,3316
X-104,2,2,118.92,1.57,1,1,2498,3317
Y-104,2,7,265.92,44.32,2,0,6007,3318
Z-104,3,4,331.7,45.05,2,1,8090,3319
AA-104,1,1,115.3,5,1,0,2859,3320
AB-104,1,1,141.34,0,0,1,3990,3321
AC-104,1,1,123.3,32,1,0,2455,3322
AE-104,1,1,86.55,0,1,0,2963,3323
AG-104,1,2,175.38,0,0,1,4858,3324
AI-104,4,6,248.42,29.97,2,2,6635,3325
AJ-104,1,1,77.3,0,0,1,3893,3326
AK-104,2,4,267.35,0,0,0,4441,3327
AL-104,1,1,108.05,18,1,0,1555,3328
AN-104,1,4,150.3,0,0,1,8661,3329
AO-104,12,13,1375.12,169.67,10,2,32723,3330
AP-104,56,94,6126.91,766.46,40,15,224735,3331
AQ-104,6,7,575.05,48.26,4,2,17610,3332
AR-104,1,1,150.3,0,1,0,2054,3333
AS-104,2,3,165.6,7,1,1,4883,3334
AT-104,7,8,688.04,30.1,4,1,11705,3335
AU-104,23,32,1936.72,138.44,12,7,43574,3336
AV-104,3,9,228.05,23.15,1,2,3453,3337
AW-104,49,86,4749.55,473.47,32,16,133461,3338
AX-104,551,932,57899.52,5921.11,403,135,1685475,3339
AY-104,7,10,706.3,82.67,5,2,18969,3340
AZ-104,3,3,260.17,31.27,2,1,5276,3341
BB-104,7,9,420.64,29,2,5,14352,3342
BD-104,2,2,27.76,3.66,1,1,1944,3343
BF-104,2,2,129.6,2,1,1,205,3344
BK-104,12,12,405.68,28.33,9,3,13333,3345
BL-104,37,51,3225.77,252.16,24,9,82642,3346
BM-104,2176,3771,33907.88,3685.34,1446,727,1931589,3347
BN-104,70,118,2053.9,258.88,36,29,88999,3348
BO-104,7,10,508.96,43.11,6,1,11749,3349
BP-104,7,8,422.9,92.15,7,0,11620,3350
BR-104,46,61,2332.87,218.22,34,12,60945,3352
BS-104,2,3,14.1,0,0,2,680,3353
BT-104,1,1,19.89,4.59,1,0,1232,3354
BZ-104,3,4,67.67,11.27,3,0,3524,3356
CA-104,42,78,935.7,76.94,27,15,132349,3357
CB-104,3916,7352,137363.24,6974.5,1162,2721,9561008,3358
CC-104,11303,19259,292115.16,30401.24,6755,4446,15812248,3359
CD-104,56125,92326,1490745.78,198257.6,43486,12447,81368890,3360
CE-104,73111,121193,1912857,258883.34,56549,16324,104065827,3361
CF-104,47191,78612,1199815.03,154752.02,35508,11497,68025805,3362
CG-104,35742,59758,925623.48,110140.75,24859,10555,55610836,3363
CH-104,85783,143844,1791627,202586.96,55239,29775,110658751,3364
CI-104,34698,57608,886511,110455.94,25582,8893,52355117,3365
CJ-104,56171,93330,1399282.98,181277.48,43140,12794,82179052,3366
CK-104,31888,53437,803608.36,98717.39,22928,8821,48883129,3367
CL-104,33115,54700,840469.72,100971.72,23958,8990,49567755,3368
CM-104,32330,53941,789665.16,87328.1,21525,10588,48542088,3369
CN-104,28471,47641,737938.05,84901.59,19714,8577,44805262,3370
CO-104,18880,31713,516297.57,53964.47,12394,6347,31784396,3371
CP-104,19996,33542,565060.84,61658.89,13588,6267,35227978,3372
CQ-104,8213,13825,234128.69,20167.16,4710,3415,15142898,3373
CR-104,11665,19465,335589.34,32186.8,7055,4490,21301455,3374
CS-104,8755,14849,252059.46,21342.37,4871,3799,15278640,3375
CT-104,8966,15304,266819.32,26313.38,5537,3324,16526941,3376
CU-104,1013,1659,31885.96,3047.52,661,336,1983129,3377
CV-104,641,1106,20600.34,997.09,294,338,1278825,3378
CW-104,1885,3135,65962.21,4653.6,894,942,3623797,3379
CX-104,1163,1906,38061.23,1941.24,456,690,2418748,3380
CY-104,1673,2886,52014.9,2840.68,649,993,2827615,3381
CZ-104,1959,3387,65727.96,3590.14,789,1149,3672757,3382
DA-104,1975,3304,67790.43,3382.72,670,1271,3506053,3383
DB-104,1722,2905,57655.85,3410.73,717,982,3152857,3384
DC-104,1360,2371,44668.87,2807.32,556,778,2425650,3385
DD-104,1752,2907,60865.49,4192.33,807,919,3453404,3386
DE-104,1732,2910,56200.45,3318.63,679,1019,3280680,3387
DF-104,1757,3027,57211.5,2682.74,535,1201,2940758,3388
DG-104,1560,2621,52646.74,3585.23,598,945,2781591,3389
DH-104,2786,6441,83404.86,5883.97,1150,1617,4446819,3390
DI-104,1567,2739,47214.46,2193.14,446,1102,2095369,3391
DJ-104,1147,1946,31023.62,1487.76,366,767,1615898,3392
DK-104,3882,6584,127527.01,10579.36,1410,2233,5432993,3393
DL-104,935,1581,23390.49,990.03,272,655,1140710,3394
DM-104,969,1580,26690.47,856.28,246,703,1208615,3395
DN-104,785,1303,19747.35,686.71,205,571,1012366,3396
DO-104,620,966,17664.74,1033.29,216,399,901892,3397
DP-104,755,1218,24626.72,1038.73,277,473,1382580,3398
DQ-104,850,1392,24740.94,1227.7,294,543,1235616,3399
DR-104,868,1436,24936.14,1052.12,255,602,1263841,3400
DS-104,506,900,13323.5,753.71,164,340,686153,3401
DT-104,562,916,18100.04,1136.4,197,361,949352,3402
DU-104,523,856,14410.14,586.49,151,365,640807,3403
DV-104,273,452,8707.79,477.83,96,174,383714,3404
DW-104,529,879,16952.79,1100.44,206,322,683575,3405
DX-104,458,762,13405.31,616.89,152,297,529862,3406
DY-104,220,381,7364.01,657.41,87,130,275203,3407
DZ-104,149,254,4169.46,160.4,50,98,255319,3408
EA-104,134,214,5043.97,226.57,40,91,184370,3409
EB-104,119,212,3994.08,197.83,35,82,144517,3410
EC-104,104,179,3118.88,239.15,30,73,108703,3411
ED-104,77,146,3275.76,188,32,43,115127,3412
EE-104,98,172,5277.45,573.86,44,51,173167,3413
EF-104,84,152,3547.12,352.88,26,53,100123,3414
EG-104,57,96,3448.14,381.84,28,27,91246,3415
EH-104,36,47,1810.03,112.65,13,21,55209,3416
EI-104,62,103,3229.63,249.99,26,33,82007,3417
EJ-104,47,88,2117.14,157.45,17,26,60736,3418
EK-104,29,45,1670.58,62.38,8,20,123398,3419
EL-104,38,53,2340.63,154.99,15,22,61620,3420
EM-104,3,3,275.66,42.26,2,1,6645,3421
EN-104,30,45,2031.73,253.65,21,8,50616,3422
EO-104,25,41,1960.22,252.6,20,5,47025,3423
EP-104,18,33,1111.33,124.35,12,6,35038,3424
EQ-104,30,53,1609.41,40.91,7,21,46397,3425
ER-104,20,37,1153.34,71.3,7,11,29264,3426
ES-104,14,22,1022.42,44.46,6,8,27265,3427
ET-104,12,21,695.64,10,4,5,15800,3428
EU-104,11,15,666.15,35.31,4,6,16416,3429
EV-104,9,14,753.19,17.16,2,7,30257,3430
EW-104,13,28,922.5,34.06,5,8,26748,3431
EX-104,2,3,91.1,0,0,2,2354,3432
EY-104,11,15,862.08,40.28,2,8,28868,3433
EZ-104,28,52,2553.55,397.95,24,4,65663,3434
FA-104,8,13,724.24,58.34,6,2,14140,3435
FB-104,18,29,1612.08,163.52,10,4,27825,3436
FC-104,14,19,1505.77,212.03,9,4,33227,3437
FD-104,11,12,884.76,113.97,7,2,13891,3438
FE-104,15,32,1653.51,173.85,8,7,36379,3439
FF-104,13,23,1389.04,189.14,9,4,25164,3440
FG-104,9,12,644,60.26,3,6,17912,3441
FH-104,5,7,563.21,66.71,3,2,7865,3442
FI-104,3,3,303.4,47.5,3,0,5253,3443
FJ-104,6,8,540.75,43.95,4,2,91871,3444
FK-104,10,14,1105.13,95.05,6,3,21604,3445
FL-104,5,11,760.72,80.56,4,1,14806,3446
FM-104,2,6,188.6,0,0,2,7252,3447
FN-104,3,4,454.72,75.78,3,0,10173,3448
FO-104,7,11,801.56,59.42,3,3,38486,3449
FP-104,7,9,910.26,75.66,4,3,17082,3450
FQ-104,1,2,80.8,0,1,0,1582,3451
FR-104,1,1,194.8,0,0,1,1850,3452
FS-104,10,20,1257.3,53.26,6,4,27628,3453
FT-104,4,8,670.75,126.01,4,0,7657,3454
FU-104,1,1,159.8,0,0,1,3072,3455
FV-104,3,7,315.76,33.36,3,0,7422,3456
FX-104,3,3,499.01,73.11,3,0,9902,3457
FY-104,3,4,504.28,50.34,1,2,10704,3458
FZ-104,3,3,518,50.06,2,1,9274,3459
GA-104,1,1,93.3,0,0,1,3415,3460
GB-104,1,1,159.3,12,1,0,4463,3461
GC-104,20,21,4112.85,325.41,18,2,72354,3462
GE-104,1,1,200.8,20,1,0,2928,3463
GF-104,1,1,180.96,30.16,1,0,1914,3464
GG-104,1,1,190.3,15,1,0,2978,3465
GH-104,1,2,110.8,0,0,1,2348,3466
GI-104,2,4,381.1,0,2,0,5366,3467
GJ-104,1,1,3.8,0,0,1,112,3468
GK-104,1,2,151.3,0,1,0,3086,3469
GM-104,1,1,205.34,0,0,1,5420,3470
GO-104,1,1,174.3,0,0,1,111,3471
C-103,2,2,352.04,76.44,2,0,8609,3472
D-103,2,7,363.45,32.15,2,0,5408,3473
E-103,2,2,431.01,71.83,2,0,5779,3474
F-103,1,1,205.42,10,1,0,18,3475
G-103,1,1,158.46,26.41,1,0,2848,3476
I-103,2,4,350.16,56.02,2,0,6625,3477
K-103,7,7,1188.7,149.56,6,0,16516,3478
L-103,1,1,150.31,0,1,0,224,3479
M-103,1,1,165.69,33.14,1,0,2696,3480
O-103,1,1,106.3,7,1,0,3421,3481
P-103,4,5,721.87,47.76,3,1,17197,3482
U-103,2,2,20.56,2.96,2,0,1280,3484
W-103,6,7,370.65,6.02,6,0,11649,3486
X-103,1,1,120.05,0,0,1,2261,3487
Y-103,2,2,256.07,53.72,2,0,5025,3488
Z-103,4,5,517.78,52.88,4,0,12221,3489
AA-103,3,3,339.95,33.05,3,0,3907,3490
AB-103,1,1,42.35,7.05,1,0,1162,3491
AC-103,1,1,150.96,25.16,1,0,2066,3492
AD-103,4,6,382.4,0,1,3,12187,3493
AE-103,1,5,103.3,0,1,0,3454,3494
AF-103,2,3,254.14,31,2,0,7319,3495
AG-103,3,4,318.9,16.25,2,1,8831,3496
AK-103,6,8,793.8,40,3,2,12781,3497
AL-103,8,11,923.4,118,5,3,5320,3498
AM-103,2,2,251.63,10.02,1,1,7231,3499
AN-103,3,6,417.53,2.13,1,1,2334,3500
AO-103,7,9,962.63,24.25,4,3,15128,3501
AP-103,1,1,80.8,10,1,0,2043,3502
AR-103,4,11,330.24,22.46,4,0,7673,3503
AS-103,3,3,347.73,88,2,0,6873,3504
AT-103,11,16,1035.02,161.57,10,1,26220,3505
AV-103,13,13,1207.5,66.96,5,7,45278,3507
AW-103,670,1150,74020.61,7594.81,478,177,1858638,3508
AX-103,762,1429,75506.98,7975.21,570,180,2188802,3509
AY-103,35572,61069,3319345.76,408983.9,29194,6114,84417735,3510
AZ-103,70267,125250,6578017.25,707005.76,50806,18756,177139096,3511
BA-103,3,5,258.96,23.56,2,1,5359,3512
BB-103,2,3,206.34,0,0,2,7351,3513
BC-103,12,13,716.85,14,3,8,19264,3514
BE-103,1,1,11.3,0,0,1,929,3515
BF-103,3,6,362.9,0,0,3,9291,3516
BG-103,2,3,167.39,20,1,1,6549,3517
BK-103,4,6,533.38,44.06,3,1,19564,3518
BL-103,16,24,1364.45,109.09,10,5,43880,3519
BM-103,105,182,4024.41,302.18,61,41,220617,3520
BN-103,10,13,512.79,1,3,7,16227,3521
BO-103,120,191,2874.83,215.42,70,49,136675,3522
BP-103,9,16,370.8,23.26,3,6,10746,3523
BQ-103,5,12,417.86,35.36,3,1,6977,3524
BR-103,175,235,13548.78,1527.2,137,30,505384,3525
BS-103,1,1,14.8,0,0,1,1318,3526
BT-103,5,9,111.02,15.02,3,2,7359,3527
BV-103,7,12,65.53,6.93,4,3,3507,3529
BW-103,4,6,64.9,9.2,3,1,3406,3530
BZ-103,6,9,73.62,5.32,4,2,4283,3531
CA-103,10,16,160.42,21.88,7,3,8269,3532
CB-103,23,39,376.92,43.98,15,8,19354,3533
CC-103,570,970,14151.42,1613.52,385,183,730495,3534
CD-103,18232,30195,467294.19,61333.9,13803,4350,25728996,3535
CE-103,72521,120933,1847348,248422.26,56243,16056,103412554,3536
CF-103,136046,224711,3170916.15,402514.51,101287,34177,184284611,3537
CG-103,60582,100575,1483733.82,189825.82,45313,14959,84783781,3538
CH-103,60840,100461,1357023.36,166387.36,43501,16972,80656906,3539
CI-103,64596,107246,1597940.33,209083.74,49980,14378,93267227,3540
CJ-103,57368,95500,1403656.22,176197.25,42538,14580,82672708,3541
CK-103,44756,74891,1173600.18,145883.88,33614,10969,70542975,3542
CL-103,47065,78494,1104650.49,129666.56,33207,13613,67247957,3543
CM-103,29812,49835,703783.46,73669.99,19220,10405,42084735,3544
CN-103,22496,37846,522383.62,53499.76,13912,8426,40142500,3545
CO-103,18234,30512,470080.55,45594.98,11013,7064,29819375,3546
CP-103,16188,26839,412133.87,40534.81,10037,5988,26259400,3547
CQ-103,15228,25581,415615.7,41897.61,9515,5602,27204382,3548
CR-103,19779,33214,514432.98,50799.42,11939,7657,34147383,3549
CS-103,16801,28455,457621.42,44320.46,10102,6548,29269736,3550
CT-103,10765,18006,310965.74,29504.61,6465,4192,19327220,3551
CU-103,12,17,368.54,34.9,9,3,24164,3552
CV-103,3,5,118.6,13.12,2,1,4559,3553
CW-103,90,149,3082.6,132.66,22,65,179945,3554
CX-103,16,26,516.19,48.85,8,7,25026,3555
CY-103,1247,2123,40979.62,2029.84,437,789,2257445,3556
CZ-103,1151,1996,38289.18,2482.41,492,642,2181363,3557
DA-103,1902,3225,66052.6,4378.83,858,1016,3735225,3558
DB-103,2036,3480,72686.52,5472.68,976,1032,3923994,3559
DC-103,1646,2752,54627.67,2956.31,656,966,2905358,3560
DD-103,1918,3147,62800.74,4407.67,868,1037,3100429,3561
DE-103,1329,2246,43622.4,2757.33,540,776,2706025,3562
DF-103,1659,2739,54398.7,3168.84,537,1099,2996834,3563
DG-103,1996,3384,62655.15,3133.96,669,1310,3734539,3564
DH-103,1975,3287,60231.28,3209.86,643,1292,3053071,3565
DI-103,2104,5734,52746.26,3198.19,794,1288,2825854,3566
DJ-103,2388,4447,83288.42,6775.73,973,1318,3707973,3567
DK-103,2654,4718,100307.81,8653.05,1058,1405,4406483,3568
DL-103,1044,1741,27824.65,1281.61,311,725,1349012,3569
DM-103,1071,1822,30998.24,1477.88,344,715,1475674,3570
DN-103,657,1109,18795.3,725.08,160,493,881821,3571
DO-103,813,1395,26721.16,1566.1,300,501,1230736,3572
DP-103,694,1145,21576.54,1374.31,250,436,1064832,3573
DQ-103,201,367,6852.25,309.3,68,131,362279,3574
DR-103,341,640,10095.19,482.73,102,237,477496,3575
DS-103,628,1044,17499.55,461.39,130,489,829013,3576
DT-103,672,1056,19477.63,915.09,217,444,991020,3577
DU-103,255,438,8029.83,439.45,94,158,373095,3578
DV-103,857,1381,25102.25,1767.58,302,546,1193687,3579
DW-103,3065,5230,94249.92,4211.45,1127,1905,5039833,3580
DX-103,580,929,21316.06,1304.63,226,349,827608,3581
DY-103,221,324,7173.26,295.44,64,147,332193,3582
DZ-103,190,306,7221.76,344.32,51,134,253710,3583
EA-103,127,216,4368,203.27,38,84,147260,3584
EB-103,94,143,4394.88,367.44,38,55,168161,3585
EC-103,110,181,4711.92,287.66,41,64,160864,3586
ED-103,100,154,4172.5,296.26,31,68,140812,3587
EE-103,107,188,4141.99,295.77,35,71,220696,3588
EF-103,50,88,2560.26,228.14,21,29,152463,3589
EG-103,28,52,1188.27,39.37,6,21,37979,3590
EH-103,26,35,1243.03,53.19,7,19,36245,3591
EI-103,95,153,5194.01,481.64,58,35,141883,3592
EJ-103,70,128,4097.62,447.18,36,29,129955,3593
EK-103,42,66,2356.43,206.71,17,24,66319,3594
EL-103,29,45,1505.57,41.37,10,19,40103,3595
EM-103,8,13,404.52,23.62,3,4,9350,3596
EN-103,30,47,1341.33,59.16,11,18,122276,3597
EO-103,28,46,2035.63,237.15,22,6,54912,3598
EP-103,24,39,1527.04,184.3,11,12,40863,3599
EQ-103,15,20,822.92,86.92,7,7,20941,3600
ER-103,16,27,940.56,37.22,4,12,22582,3601
ES-103,1,1,160.8,0,0,1,2375,3602
ET-103,27,40,1896.16,280.21,25,2,41403,3603
EU-103,17,18,999.65,7.55,6,8,22479,3604
EV-103,25,28,1709,25,6,18,46246,3605
EW-103,11,17,729.74,56.44,5,6,15394,3606
EX-103,9,10,849.4,38.45,5,3,18467,3607
EY-103,3,6,237.85,32.45,3,0,4735,3608
EZ-103,13,16,940.8,70.36,5,8,26408,3609
FA-103,19,22,1690.51,291.23,15,3,36416,3610
FB-103,7,12,581.66,59.56,5,2,14406,3611
FC-103,12,30,1014.19,134.59,7,5,16431,3612
FD-103,12,21,1420.51,230.91,9,1,21333,3613
FE-103,5,8,609.2,24.16,1,4,15448,3614
FF-103,11,11,818.26,60.46,5,5,14532,3615
FG-103,4,5,204.2,40,2,2,5933,3616
FH-103,8,12,859.52,94.03,5,2,15443,3617
FI-103,4,12,373.79,40.09,2,2,10655,3618
FJ-103,6,7,763.56,67.26,3,3,11215,3619
FK-103,4,5,398.45,18.75,2,2,8947,3620
FL-103,11,13,1362.01,127.67,9,2,25353,3621
FM-103,3,5,376.11,43.17,3,0,6078,3622
FN-103,6,5,482.31,0.01,1,5,8857,3623
FO-103,10,12,1384.19,168.11,10,0,24730,3624
FP-103,3,6,244.41,0,0,2,7858,3625
FQ-103,3,6,404.41,50.01,2,1,5524,3626
FS-103,10,17,714.63,54.05,5,2,22023,3627
FT-103,5,10,552.66,72.16,4,1,12072,3628
FU-103,7,7,913.18,85.58,5,2,17974,3629
FV-103,5,7,633.29,28.25,3,2,10339,3630
FW-103,4,6,378.29,58.59,3,0,14988,3631
FX-103,3,3,559.2,146.05,3,0,8549,3632
FY-103,2,3,192.6,0,1,1,4047,3633
GA-103,2,2,300.14,35,2,0,8010,3634
GB-103,1,1,140.16,23.36,1,0,1821,3635
GC-103,2,2,247.1,10,1,1,6766,3636
GD-103,4,14,589.96,41.76,4,0,11569,3637
GE-103,1,1,216.35,36.05,1,0,2188,3638
GF-103,1,1,133.3,0,1,0,4353,3639
GG-103,2,7,421.05,35.87,1,1,7283,3640
GH-103,2,7,255.14,0,1,1,8586,3641
GI-103,2,4,241.63,11.03,1,1,89092,3642
GJ-103,1,3,90.3,0,0,1,3396,3643
GK-103,1,1,200.3,0,1,0,1045,3644
GM-103,1,1,160.8,0,1,0,2783,3645
GO-103,2,5,319.88,92.78,2,0,7648,3646
GP-103,1,1,174.96,29.16,1,0,2154,3647
GR-103,1,1,202.3,0,0,1,2586,3648
GS-103,5,10,1103.72,134.72,5,0,12866,3649
GT-103,1,1,200.3,0,0,1,3251,3650
GU-103,1,1,242.75,40.45,1,0,2375,3651
GV-103,3,10,658,70.06,2,0,10881,3652
E-102,1,1,108.95,18.15,1,0,2471,3653
G-102,1,1,26.63,0,0,0,3824,3654
H-102,2,2,362.58,52.35,2,0,8876,3655
I-102,1,1,240.63,30,1,0,6795,3656
K-102,2,3,238.96,18.11,1,1,4778,3657
L-102,2,2,161.11,0,1,1,5673,3658
M-102,4,4,714.26,272.6,4,0,15886,3659
N-102,9,14,1231.56,74.66,7,2,21958,3660
O-102,1,1,142.55,23.75,1,0,5036,3661
P-102,2,2,166.6,0,0,0,1994,3662
Q-102,1,1,200,12.2,1,0,4250,3663
R-102,1,1,144.55,15,1,0,2762,3664
T-102,2,2,26.1,0,0,2,1889,3665
U-102,1,1,6.62,1.32,1,0,234,3666
V-102,3,4,402.53,26.3,3,0,8687,3667
W-102,6,6,676.36,41.76,5,1,18427,3668
Y-102,1,1,193.38,55,1,0,5110,3669
Z-102,2,2,188.58,37.48,2,0,4227,3670
AB-102,3,3,350.05,15.15,2,1,9135,3671
AC-102,1,1,125.8,0,1,0,2233,3672
AD-102,5,6,956.6,114.77,5,0,16943,3673
AE-102,3,5,429.9,26,1,2,10306,3674
AF-102,1,1,125.3,0,0,1,1959,3675
AG-102,3,3,259.76,58.11,3,0,3902,3676
AH-102,5,14,472.25,10,2,3,17999,3677
AJ-102,1,1,125.3,25,1,0,2009,3678
AK-102,4,7,472.2,0,3,1,11548,3679
AL-102,5,6,641.56,46.56,4,0,14894,3680
AM-102,3,5,427.2,28.05,2,1,8172,3681
AN-102,1,1,137.88,0,0,1,4344,3682
AO-102,2,3,284.6,0,1,1,4670,3683
AP-102,1,1,132.06,22.01,1,0,2223,3684
AQ-102,1,1,149.13,0,1,0,3011,3685
AR-102,8,10,550.41,5,2,4,33694,3686
AS-102,2,6,164.71,0,0,1,5829,3687
AT-102,2,2,191.1,0,1,1,4765,3688
AV-102,4,4,382.66,58.33,2,2,15576,3690
AW-102,5,5,379.35,20,3,2,8135,3691
AX-102,415,632,39602.19,4773.25,323,81,1019366,3692
AY-102,6281,10623,601703.61,67709.98,4664,1551,15621294,3693
AZ-102,117924,205670,11207357.68,1285081.13,89358,27635,294583393,3694
BA-102,264,494,22399.5,431.17,33,227,975718,3695
BB-102,1,1,6.96,1.16,1,0,273,3696
BC-102,9,22,568.84,4.1,2,6,16246,3697
BD-102,3,4,189.11,17.7,1,2,2703,3698
BE-102,5,10,516.87,0,0,4,13270,3699
BF-102,1,2,87.85,17.55,1,0,1891,3700
BG-102,2,7,206.6,15,1,1,5878,3701
BH-102,1,1,81.8,0,1,0,2442,3702
BJ-102,16,27,1015.37,39.65,5,10,37971,3703
BK-102,12,27,512.33,1.2,1,7,18346,3704
BL-102,22,37,887.3,7.6,8,14,31160,3705
BM-102,41,71,1888.93,112.46,23,16,62211,3706
